04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "15957664c169871856c6c69b157793f862164ae4d3cab4baf8528e2ed1cb7199" })
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x122061650 state=finished returned Article>
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "033bc15e71a4e4ffb345339f26f40bc0b116552efe6afd4620ca84f3774880af" })
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x1220e6810 state=finished returned Article>
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "8e5a99b63fb1121b138a02ffcd1a3405fc2bd49e248570e714994773a40180a7" })
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.cricbuzz.com
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     Will parse the document
